source,run_num,dl,output,log_name,num_cases
model_concatenated_gru_83-1.30.h5,0,0.80396353,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,1,0.79965514,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,2,0.800097632,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,3,0.819770408,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,4,0.803985576,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,5,0.79638133,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,6,0.811276455,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,7,0.817939027,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,8,0.812854308,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,9,0.811163076,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,0,0.817998437,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,1,0.825634782,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,2,0.843481816,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,3,0.806934941,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,4,0.80596369,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,5,0.813564203,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,6,0.826318743,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,7,0.815266934,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,8,0.816632503,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,9,0.820306237,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,0,0.821594902,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,1,0.794681964,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,2,0.794079652,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,3,0.806002022,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,4,0.774464853,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,5,0.804291569,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,6,0.812543654,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,7,0.790151803,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,8,0.772058639,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,9,0.772240858,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_PurchasingExample_training.bpmn,0,0.468259977,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,1,0.469871236,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,2,0.468287987,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,3,0.480236338,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,4,0.480154087,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,5,0.470812885,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,6,0.468780336,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,7,0.476184364,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,8,0.470357313,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,9,0.477339064,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,0,0.751036711,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,1,0.681797568,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,2,0.71956188,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,3,0.70689395,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,4,0.69440672,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,5,0.714537568,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,6,0.694109722,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,7,0.70535355,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,8,0.682992851,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,9,0.716821764,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,0,0.644423877,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,1,0.605692934,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,2,0.631927048,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,3,0.650033122,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,4,0.636773791,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,5,0.612356572,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,6,0.634028109,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,7,0.633133262,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,8,0.619713992,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,9,0.623211056,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,0,0.658466946,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,1,0.638012416,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,2,0.654877943,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,3,0.643482381,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,4,0.622831845,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,5,0.681912237,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,6,0.656687387,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,7,0.679510827,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,8,0.671721485,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,9,0.649313605,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,0,0.675665854,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,1,0.670318606,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,2,0.667762468,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,3,0.658693616,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,4,0.671243082,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,5,0.681975783,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,6,0.667829155,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,7,0.669285348,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,8,0.66426255,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,9,0.686202715,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,0,0.642352658,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,1,0.625324532,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,2,0.617660639,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,3,0.645099848,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,4,0.648855661,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,5,0.649998689,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,6,0.652743911,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,7,0.624811534,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,8,0.646317728,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,9,0.662145841,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,0,0.706220433,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,1,0.726636714,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,2,0.685898722,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,3,0.670521501,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,4,0.678945444,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,5,0.697257873,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,6,0.714734625,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,7,0.702281506,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,8,0.680468856,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,9,0.672255786,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_ConsultaDataMining201618_training.bpmn,0,0.574754181,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,1,0.572885057,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,2,0.569968623,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,3,0.575831418,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,4,0.575440416,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,5,0.580063026,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,6,0.557526666,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,7,0.576963744,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,8,0.566713886,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,9,0.575289707,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,0,0.220445843,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,1,0.216702187,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,2,0.218156671,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,3,0.219763927,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,4,0.223902601,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,5,0.219941832,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,6,0.218882564,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,7,0.217983649,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,8,0.220860989,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,9,0.222884419,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,0,0.595972245,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,1,0.591978845,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,2,0.590229366,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,3,0.589413671,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,4,0.588483335,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,5,0.59022925,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,6,0.593586166,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,7,0.587968572,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,8,0.590611198,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,9,0.596970544,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,0,0.726525568,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,1,0.718480907,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,2,0.73224086,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,3,0.72646993,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,4,0.72148811,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,5,0.727798314,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,6,0.724645549,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,7,0.716152249,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,8,0.724370929,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,9,0.733312907,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,0,0.685019151,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,1,0.695173256,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,2,0.695249401,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,3,0.69146204,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,4,0.684738465,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,5,0.693561952,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,6,0.685641959,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,7,0.689424452,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,8,0.683825318,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,9,0.677282919,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,0,0.670750767,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,1,0.680476906,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,2,0.678950171,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,3,0.664037584,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,4,0.678779331,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,5,0.680021781,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,6,0.680121577,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,7,0.68223301,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,8,0.679917778,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,9,0.674179286,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,0,0.769693957,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,1,0.770998081,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,2,0.761720316,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,3,0.768290007,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,4,0.768065837,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,5,0.775890897,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,6,0.762874104,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,7,0.77704001,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,8,0.773239641,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
