source,run_num,els,output,log_name,num_cases
model_concatenated_gru_83-1.30.h5,0,0.786303898,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,1,0.784112927,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,2,0.780511742,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,3,0.801017277,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,4,0.786588983,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,5,0.778997893,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,6,0.793622576,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,7,0.797851618,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,8,0.795341863,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,9,0.790689719,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,0,0.781241293,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,1,0.789095037,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,2,0.80531564,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,3,0.766961004,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,4,0.766316859,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,5,0.777388301,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,6,0.787944216,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,7,0.775603395,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,8,0.781926691,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,9,0.782094616,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,0,0.797847065,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,1,0.768293807,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,2,0.77009685,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,3,0.781094771,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,4,0.751442453,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,5,0.777231097,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,6,0.788052703,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,7,0.765372698,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,8,0.748549869,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,9,0.745418976,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_PurchasingExample_training.bpmn,0,0.473523662,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,1,0.572733782,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,2,0.475986812,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,3,0.526736624,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,4,0.967726859,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,5,0.495218178,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,6,0.466169038,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,7,0.498190789,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,8,0.531916345,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,9,0.529696308,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,0,0.71730422,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,1,0.741779512,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,2,0.811395269,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,3,0.961583099,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,4,0.719472106,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,5,0.95538158,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,6,0.783278723,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,7,0.74632957,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,8,0.857248056,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,9,0.963171046,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,0,0.75524117,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,1,0.650463397,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,2,0.670695377,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,3,0.657973313,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,4,0.786970939,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,5,0.863641578,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,6,0.739761119,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,7,0.907280067,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,8,0.715958842,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,9,0.711731896,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,0,0.713079268,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,1,0.732046082,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,2,0.8837391,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,3,0.789884252,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,4,0.707923915,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,5,0.821835685,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,6,0.776890512,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,7,1.072105896,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,8,0.788453054,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,9,0.780234505,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,0,0.814939324,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,1,1.355341997,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,2,0.829148825,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,3,0.83337551,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,4,4.277638244,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,5,0.931374563,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,6,0.890430195,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,7,0.785546499,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,8,1.067056288,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,9,0.893341168,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,0,0.681590852,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,1,0.834154857,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,2,0.703249359,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,3,0.778491352,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,4,0.697277027,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,5,0.760159966,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,6,0.705284341,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,7,0.775873093,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,8,1.027977226,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,9,0.756015167,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,0,0.698508289,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,1,0.736587681,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,2,0.88123714,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,3,0.706437734,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,4,0.684957903,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,5,0.756802316,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,6,0.747722785,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,7,0.714645281,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,8,0.723641869,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,9,0.708210402,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_ConsultaDataMining201618_training.bpmn,0,0.575986738,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,1,0.573703481,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,2,0.572271692,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,3,0.577513706,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,4,0.576823961,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,5,0.581761784,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,6,0.559096221,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,7,0.577708902,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,8,0.568175177,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,9,0.577363644,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,0,0.220160633,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,1,0.216483527,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,2,0.217943783,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,3,0.219795461,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,4,0.223827125,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,5,0.219919131,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,6,0.218603145,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,7,0.217772512,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,8,0.220648316,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,9,0.222723912,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,0,0.605831593,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,1,0.626744302,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,2,0.629124166,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,3,0.654441605,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,4,0.673592157,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,5,0.619219732,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,6,0.633176294,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,7,0.603643236,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,8,0.670957044,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,9,0.859287218,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,0,0.470203613,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,1,0.719513376,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,2,0.733403633,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,3,0.727791741,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,4,0.72225582,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,5,0.728792642,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,6,0.725289279,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,7,0.716419429,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,8,0.724452244,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,9,0.734004182,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,0,0.682942194,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,1,0.69363105,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,2,0.692879625,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,3,0.689204075,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,4,0.682727591,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,5,0.691961946,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,6,0.68364192,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,7,0.68730971,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,8,0.683049898,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,9,0.675411121,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,0,0.943277908,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,1,0.686113072,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,2,0.679375152,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,3,0.665103489,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,4,0.68549013,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,5,0.680777162,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,6,0.690269347,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,7,0.697355921,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,8,0.688553145,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,9,0.674981689,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,0,0.7801527,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,1,0.769797889,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,2,0.759302925,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,3,0.76676678,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,4,0.765378894,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,5,0.772815753,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,6,0.75918373,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,7,0.776831326,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,8,0.775421661,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
